p,n,time,reg,strategy,gaps,primals,it,s,relgaps,μ0
1000,500,1.0384228229522705,0.05,exact,3.4308271779082133e-8,108.65081525373236,5,10,3.157663538829597e-10,$\mu_0 = 0.99$
1000,500,1.0448658466339111,0.05,exact,2.998726245095895e-8,108.65081525373236,5,10,2.7599666308006676e-10,$\mu_0 = 0.99$
1000,500,1.0512988567352295,0.05,exact,2.6976223921337805e-8,108.65081525373235,5,10,2.482836770100639e-10,$\mu_0 = 0.99$
1000,500,1.057905912399292,0.05,exact,2.3307578089770686e-8,108.65081525373238,5,10,2.1451820711460353e-10,$\mu_0 = 0.99$
1000,500,1.0644240379333496,0.05,exact,2.0440936054910708e-8,108.65081525373238,5,10,1.8813421700679343e-10,$\mu_0 = 0.99$
1000,500,1.0707759857177734,0.05,exact,1.7994793211073556e-8,108.65081525373238,5,10,1.6562041590806562e-10,$\mu_0 = 0.99$
1000,500,1.0773859024047852,0.05,exact,1.5989400026228395e-8,108.65081525373238,5,10,1.4716318500591396e-10,$\mu_0 = 0.99$
1000,500,1.0838370323181152,0.05,exact,1.4070138831812073e-8,108.65081525373235,5,10,1.2949869542123606e-10,$\mu_0 = 0.99$
1000,500,1.0902488231658936,0.05,exact,1.2373249091979233e-8,108.65081525373236,5,10,1.1388086746596398e-10,$\mu_0 = 0.99$
1000,500,1.0968430042266846,0.05,exact,1.0878295597649412e-8,108.65081525373236,5,10,1.0012161963299877e-10,$\mu_0 = 0.99$
1000,500,1.1033220291137695,0.05,exact,1.0708276931836735e-8,108.65081525373236,5,10,1.0e-10,$\mu_0 = 0.99$
